year,week,lon,lat,gear,effort,taxon,tax_code,landings,length_class,filename,quarterx,countryx
2008,NA,-9.5,49.75,TR1,NA,Plaice,PLE,0.0213,O15M,DCF_landings,3,ENG
2008,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.0067,O15M,DCF_landings,1,ENG
2008,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.1519,O15M,DCF_landings,2,ENG
2008,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.235,O15M,DCF_landings,3,ENG
2008,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.0832,O15M,DCF_landings,4,ENG
2008,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.1692,O15M,DCF_landings,1,ENG
2008,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.2323,O15M,DCF_landings,2,ENG
2008,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.5502,O15M,DCF_landings,3,ENG
2008,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.447,O15M,DCF_landings,4,ENG
2008,NA,-9.5,50.25,TR1,NA,Plaice,PLE,0.0377,O15M,DCF_landings,3,ENG
2008,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.1029,O15M,DCF_landings,1,ENG
2008,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.0928,O15M,DCF_landings,2,ENG
2008,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.0519,O15M,DCF_landings,3,ENG
2008,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.0053,O15M,DCF_landings,4,ENG
2008,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.1154,O15M,DCF_landings,2,ENG
2008,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.5094,O15M,DCF_landings,3,ENG
2008,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.0953,O15M,DCF_landings,4,ENG
2008,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.1064,O15M,DCF_landings,3,ENG
2008,NA,-9.5,51.25,TR1,NA,Plaice,PLE,0.0256,O15M,DCF_landings,2,ENG
2008,NA,-9.5,51.25,TR1,NA,Plaice,PLE,0.1557,O15M,DCF_landings,3,ENG
2008,NA,-9.5,51.25,TR1,NA,Plaice,PLE,0.1026,O15M,DCF_landings,4,ENG
2008,NA,-10.5,51.75,TR1,NA,Plaice,PLE,0.1993,O15M,DCF_landings,3,ENG
2009,NA,-10.5,48.75,TR1,NA,Plaice,PLE,0.0008,O15M,DCF_landings,3,ENG
2009,NA,-10.5,49.25,TR1,NA,Plaice,PLE,0.0017,O15M,DCF_landings,3,ENG
2009,NA,-10.5,49.25,TR1,NA,Plaice,PLE,0.0003,O15M,DCF_landings,4,SCO
2009,NA,-8.5,49.25,TR1,NA,Plaice,PLE,0.1175,O15M,DCF_landings,3,ENG
2009,NA,-6.5,49.25,TR1,NA,Plaice,PLE,0.0421,O15M,DCF_landings,2,SCO
2009,NA,-10.5,49.75,TR1,NA,Plaice,PLE,0.0065,O15M,DCF_landings,1,ENG
2009,NA,-10.5,49.75,TR1,NA,Plaice,PLE,0.0034,O15M,DCF_landings,3,ENG
2009,NA,-9.5,49.75,TR1,NA,Plaice,PLE,0.1396,O15M,DCF_landings,3,ENG
2009,NA,-9.5,49.75,TR1,NA,Plaice,PLE,0.0005,O15M,DCF_landings,4,SCO
2009,NA,-9.5,49.75,TR1,NA,Plaice,PLE,0.0397,O15M,DCF_landings,4,ENG
2009,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.1613,O15M,DCF_landings,2,ENG
2009,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.0916,O15M,DCF_landings,3,ENG
2009,NA,-7.5,49.75,TR1,NA,Plaice,PLE,0.0307,O15M,DCF_landings,2,ENG
2009,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.0539,O15M,DCF_landings,1,ENG
2009,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.1887,O15M,DCF_landings,2,SCO
2009,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.9584,O15M,DCF_landings,2,ENG
2009,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.1173,O15M,DCF_landings,3,SCO
2009,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.3178,O15M,DCF_landings,3,ENG
2009,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.0292,O15M,DCF_landings,4,SCO
2009,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.0987,O15M,DCF_landings,4,ENG
2009,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.651,O15M,DCF_landings,1,ENG
2009,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.6611,O15M,DCF_landings,2,SCO
2009,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.479,O15M,DCF_landings,2,ENG
2009,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.732,O15M,DCF_landings,3,SCO
2009,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.4396,O15M,DCF_landings,3,ENG
2009,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.4192,O15M,DCF_landings,4,SCO
2009,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.5468,O15M,DCF_landings,4,ENG
2009,NA,-10.5,50.25,TR1,NA,Plaice,PLE,0.0015,O15M,DCF_landings,1,ENG
2009,NA,-10.5,50.25,TR1,NA,Plaice,PLE,0.0128,O15M,DCF_landings,2,ENG
2009,NA,-10.5,50.25,TR1,NA,Plaice,PLE,0.0861,O15M,DCF_landings,3,ENG
2009,NA,-9.5,50.25,TR1,NA,Plaice,PLE,0.0256,O15M,DCF_landings,1,ENG
2009,NA,-9.5,50.25,TR1,NA,Plaice,PLE,0.1379,O15M,DCF_landings,2,ENG
2009,NA,-9.5,50.25,TR1,NA,Plaice,PLE,0.1221,O15M,DCF_landings,3,ENG
2009,NA,-9.5,50.25,TR1,NA,Plaice,PLE,0.0008,O15M,DCF_landings,4,SCO
2009,NA,-9.5,50.25,TR1,NA,Plaice,PLE,0.0173,O15M,DCF_landings,4,ENG
2009,NA,-8.5,50.25,TR1,NA,Plaice,PLE,0.0442,O15M,DCF_landings,2,ENG
2009,NA,-8.5,50.25,TR1,NA,Plaice,PLE,0.0009,O15M,DCF_landings,3,ENG
2009,NA,-6.5,50.25,TR1,NA,Plaice,PLE,0.0064,O15M,DCF_landings,2,ENG
2009,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.2333,O15M,DCF_landings,1,ENG
2009,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.0051,O15M,DCF_landings,2,ENG
2009,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.0017,O15M,DCF_landings,3,ENG
2009,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.0114,O15M,DCF_landings,4,SCO
2009,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.0101,O15M,DCF_landings,4,ENG
2009,NA,-10.5,50.75,TR1,NA,Plaice,PLE,0.0595,O15M,DCF_landings,2,ENG
2009,NA,-10.5,50.75,TR1,NA,Plaice,PLE,0.1211,O15M,DCF_landings,3,ENG
2009,NA,-10.5,50.75,TR1,NA,Plaice,PLE,0.0017,O15M,DCF_landings,4,SCO
2009,NA,-10.5,50.75,TR1,NA,Plaice,PLE,0.0622,O15M,DCF_landings,4,ENG
2009,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.0556,O15M,DCF_landings,1,ENG
2009,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.4436,O15M,DCF_landings,2,ENG
2009,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.0281,O15M,DCF_landings,3,ENG
2009,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.0014,O15M,DCF_landings,4,SCO
2009,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.1399,O15M,DCF_landings,4,ENG
2009,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.2691,O15M,DCF_landings,1,ENG
2009,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.2619,O15M,DCF_landings,2,ENG
2009,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.0075,O15M,DCF_landings,3,ENG
2009,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.0441,O15M,DCF_landings,4,ENG
2009,NA,-7.5,50.75,TR1,NA,Plaice,PLE,0.0306,O15M,DCF_landings,2,ENG
2009,NA,-10.5,51.25,TR1,NA,Plaice,PLE,0.0004,O15M,DCF_landings,1,ENG
2009,NA,-10.5,51.25,TR1,NA,Plaice,PLE,0.222,O15M,DCF_landings,3,ENG
2009,NA,-10.5,51.25,TR1,NA,Plaice,PLE,0.0018,O15M,DCF_landings,4,SCO
2009,NA,-10.5,51.25,TR1,NA,Plaice,PLE,0.0874,O15M,DCF_landings,4,ENG
2009,NA,-9.5,51.25,TR1,NA,Plaice,PLE,0.0167,O15M,DCF_landings,1,ENG
2009,NA,-9.5,51.25,TR1,NA,Plaice,PLE,0.0586,O15M,DCF_landings,2,ENG
2009,NA,-9.5,51.25,TR1,NA,Plaice,PLE,0.0112,O15M,DCF_landings,3,ENG
2009,NA,-9.5,51.25,TR1,NA,Plaice,PLE,0.058,O15M,DCF_landings,4,ENG
2009,NA,-8.5,51.25,TR1,NA,Plaice,PLE,0.0627,O15M,DCF_landings,2,ENG
2009,NA,-8.5,51.25,TR1,NA,Plaice,PLE,0.0526,O15M,DCF_landings,3,ENG
2009,NA,-11.5,51.75,TR1,NA,Plaice,PLE,0.012,O15M,DCF_landings,1,ENG
2009,NA,-11.5,51.75,TR1,NA,Plaice,PLE,0.0128,O15M,DCF_landings,3,ENG
2009,NA,-11.5,51.75,TR1,NA,Plaice,PLE,0.0116,O15M,DCF_landings,4,SCO
2009,NA,-11.5,51.75,TR1,NA,Plaice,PLE,0.0176,O15M,DCF_landings,4,ENG
2009,NA,-10.5,51.75,TR1,NA,Plaice,PLE,0.0226,O15M,DCF_landings,3,ENG
2009,NA,-11.5,52.75,TR1,NA,Plaice,PLE,0.0217,O15M,DCF_landings,4,ENG
2009,NA,-10.5,53.25,TR1,NA,Plaice,PLE,0.0434,O15M,DCF_landings,4,ENG
2010,NA,-7.5,48.75,TR1,NA,Plaice,PLE,0.0287,O15M,DCF_landings,3,ENG
2010,NA,-7.5,49.25,TR1,NA,Plaice,PLE,0.2142,O15M,DCF_landings,2,ENG
2010,NA,-7.5,49.25,TR1,NA,Plaice,PLE,0.2877,O15M,DCF_landings,3,ENG
2010,NA,-7.5,49.25,TR1,NA,Plaice,PLE,0.0297,O15M,DCF_landings,4,ENG
2010,NA,-6.5,49.25,TR1,NA,Plaice,PLE,0.0299,O15M,DCF_landings,2,ENG
2010,NA,-6.5,49.25,TR1,NA,Plaice,PLE,0.0114,O15M,DCF_landings,3,ENG
2010,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.0221,O15M,DCF_landings,2,ENG
2010,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.0157,O15M,DCF_landings,3,ENG
2010,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.0707,O15M,DCF_landings,4,ENG
2010,NA,-7.5,49.75,TR1,NA,Plaice,PLE,0.0257,O15M,DCF_landings,3,ENG
2010,NA,-7.5,49.75,TR1,NA,Plaice,PLE,0.0157,O15M,DCF_landings,4,ENG
2010,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.0147,O15M,DCF_landings,1,SCO
2010,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.1699,O15M,DCF_landings,1,ENG
2010,NA,-6.5,49.75,TR1,NA,Plaice,PLE,1.391,O15M,DCF_landings,2,ENG
2010,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.6493,O15M,DCF_landings,3,ENG
2010,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.0856,O15M,DCF_landings,4,ENG
2010,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.1438,O15M,DCF_landings,1,SCO
2010,NA,-5.5,49.75,TR1,NA,Plaice,PLE,1.1107,O15M,DCF_landings,1,ENG
2010,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.5308,O15M,DCF_landings,2,ENG
2010,NA,-5.5,49.75,TR1,NA,Plaice,PLE,1.7319,O15M,DCF_landings,3,ENG
2010,NA,-5.5,49.75,TR1,NA,Plaice,PLE,1.1803,O15M,DCF_landings,4,ENG
2010,NA,-10.5,50.25,TR1,NA,Plaice,PLE,0.0128,O15M,DCF_landings,3,ENG
2010,NA,-9.5,50.25,TR1,NA,Plaice,PLE,0.3506,O15M,DCF_landings,2,ENG
2010,NA,-8.5,50.25,TR1,NA,Plaice,PLE,0.0294,O15M,DCF_landings,2,SCO
2010,NA,-8.5,50.25,TR1,NA,Plaice,PLE,0.1351,O15M,DCF_landings,4,ENG
2010,NA,-7.5,50.25,TR1,NA,Plaice,PLE,0.0268,O15M,DCF_landings,2,SCO
2010,NA,-6.5,50.25,TR1,NA,Plaice,PLE,0.0238,O15M,DCF_landings,3,ENG
2010,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.033,O15M,DCF_landings,1,ENG
2010,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.0137,O15M,DCF_landings,2,ENG
2010,NA,-10.5,50.75,TR1,NA,Plaice,PLE,0.0663,O15M,DCF_landings,3,ENG
2010,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.227,O15M,DCF_landings,2,ENG
2010,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.0131,O15M,DCF_landings,3,ENG
2010,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.0714,O15M,DCF_landings,4,ENG
2010,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.0442,O15M,DCF_landings,2,ENG
2010,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.0909,O15M,DCF_landings,3,ENG
2010,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.0178,O15M,DCF_landings,4,ENG
2010,NA,-10.5,51.25,TR1,NA,Plaice,PLE,0.0828,O15M,DCF_landings,3,ENG
2010,NA,-10.5,51.25,TR1,NA,Plaice,PLE,0.0171,O15M,DCF_landings,4,ENG
2010,NA,-11.5,51.75,TR1,NA,Plaice,PLE,0.0279,O15M,DCF_landings,3,ENG
2010,NA,-11.5,51.75,TR1,NA,Plaice,PLE,0.0171,O15M,DCF_landings,4,ENG
2010,NA,-10.5,51.75,TR1,NA,Plaice,PLE,0.0171,O15M,DCF_landings,4,ENG
2010,NA,-6.5,51.75,TR1,NA,Plaice,PLE,0.0046,O15M,DCF_landings,2,SCO
2010,NA,-11.5,52.25,TR1,NA,Plaice,PLE,0.029,O15M,DCF_landings,3,ENG
2011,NA,-8.5,48.25,TR1,NA,Plaice,PLE,0.005,O15M,DCF_landings,3,FRA
2011,NA,-7.5,48.25,TR1,NA,Plaice,PLE,0.26,O15M,DCF_landings,1,FRA
2011,NA,-7.5,48.25,TR1,NA,Plaice,PLE,0.02,O15M,DCF_landings,2,FRA
2011,NA,-7.5,48.25,TR1,NA,Plaice,PLE,0.025,O15M,DCF_landings,3,FRA
2011,NA,-6.5,48.25,TR1,NA,Plaice,PLE,0.085,O15M,DCF_landings,1,FRA
2011,NA,-6.5,48.25,TR1,NA,Plaice,PLE,0.019,O15M,DCF_landings,2,FRA
2011,NA,-6.5,48.25,TR1,NA,Plaice,PLE,0.24,O15M,DCF_landings,3,FRA
2011,NA,-6.5,48.25,TR1,NA,Plaice,PLE,0.015,O15M,DCF_landings,4,FRA
2011,NA,-5.5,48.25,TR1,NA,Plaice,PLE,0.005,O15M,DCF_landings,1,FRA
2011,NA,-5.5,48.25,TR1,NA,Plaice,PLE,0.01,O15M,DCF_landings,3,FRA
2011,NA,-5.5,48.25,TR1,NA,Plaice,PLE,0.025,O15M,DCF_landings,4,FRA
2011,NA,-8.5,48.75,TR1,NA,Plaice,PLE,0.1,O15M,DCF_landings,1,FRA
2011,NA,-8.5,48.75,TR1,NA,Plaice,PLE,0.11,O15M,DCF_landings,2,FRA
2011,NA,-8.5,48.75,TR1,NA,Plaice,PLE,0.01,O15M,DCF_landings,3,FRA
2011,NA,-8.5,48.75,TR1,NA,Plaice,PLE,0.045,O15M,DCF_landings,4,FRA
2011,NA,-7.5,48.75,TR1,NA,Plaice,PLE,0.015,O15M,DCF_landings,1,FRA
2011,NA,-7.5,48.75,TR1,NA,Plaice,PLE,0.452,O15M,DCF_landings,2,FRA
2011,NA,-7.5,48.75,TR1,NA,Plaice,PLE,0.4225,O15M,DCF_landings,3,FRA
2011,NA,-7.5,48.75,TR1,NA,Plaice,PLE,0.3075,O15M,DCF_landings,4,FRA
2011,NA,-6.5,48.75,TR1,NA,Plaice,PLE,0.03,O15M,DCF_landings,1,FRA
2011,NA,-6.5,48.75,TR1,NA,Plaice,PLE,0.4375,O15M,DCF_landings,2,FRA
2011,NA,-6.5,48.75,TR1,NA,Plaice,PLE,0.3397,O15M,DCF_landings,3,FRA
2011,NA,-6.5,48.75,TR1,NA,Plaice,PLE,0.0815,O15M,DCF_landings,4,FRA
2011,NA,-5.5,48.75,TR1,NA,Plaice,PLE,0.004,O15M,DCF_landings,1,FRA
2011,NA,-5.5,48.75,TR1,NA,Plaice,PLE,0.086,O15M,DCF_landings,2,FRA
2011,NA,-5.5,48.75,TR1,NA,Plaice,PLE,0.068,O15M,DCF_landings,3,FRA
2011,NA,-5.5,48.75,TR1,NA,Plaice,PLE,0.1545,O15M,DCF_landings,4,FRA
2011,NA,-8.5,49.25,TR1,NA,Plaice,PLE,0.0035,O15M,DCF_landings,1,FRA
2011,NA,-8.5,49.25,TR1,NA,Plaice,PLE,0.1275,O15M,DCF_landings,2,FRA
2011,NA,-8.5,49.25,TR1,NA,Plaice,PLE,0.0941,O15M,DCF_landings,2,ENG
2011,NA,-8.5,49.25,TR1,NA,Plaice,PLE,0.065,O15M,DCF_landings,3,FRA
2011,NA,-8.5,49.25,TR1,NA,Plaice,PLE,0.0375,O15M,DCF_landings,4,FRA
2011,NA,-7.5,49.25,TR1,NA,Plaice,PLE,0.1835,O15M,DCF_landings,1,FRA
2011,NA,-7.5,49.25,TR1,NA,Plaice,PLE,0.0508,O15M,DCF_landings,2,SCO
2011,NA,-7.5,49.25,TR1,NA,Plaice,PLE,1.0195,O15M,DCF_landings,2,FRA
2011,NA,-7.5,49.25,TR1,NA,Plaice,PLE,0.1382,O15M,DCF_landings,2,ENG
2011,NA,-7.5,49.25,TR1,NA,Plaice,PLE,0.0891,O15M,DCF_landings,3,SCO
2011,NA,-7.5,49.25,TR1,NA,Plaice,PLE,0.676,O15M,DCF_landings,3,FRA
2011,NA,-7.5,49.25,TR1,NA,Plaice,PLE,0.1,O15M,DCF_landings,3,ENG
2011,NA,-7.5,49.25,TR1,NA,Plaice,PLE,0.454,O15M,DCF_landings,4,FRA
2011,NA,-6.5,49.25,TR1,NA,Plaice,PLE,0.474,O15M,DCF_landings,1,FRA
2011,NA,-6.5,49.25,TR1,NA,Plaice,PLE,0.4585,O15M,DCF_landings,2,SCO
2011,NA,-6.5,49.25,TR1,NA,Plaice,PLE,2.8661,O15M,DCF_landings,2,FRA
2011,NA,-6.5,49.25,TR1,NA,Plaice,PLE,0.2152,O15M,DCF_landings,2,ENG
2011,NA,-6.5,49.25,TR1,NA,Plaice,PLE,0.5405,O15M,DCF_landings,3,SCO
2011,NA,-6.5,49.25,TR1,NA,Plaice,PLE,0.8115,O15M,DCF_landings,3,FRA
2011,NA,-6.5,49.25,TR1,NA,Plaice,PLE,0.1907,O15M,DCF_landings,3,ENG
2011,NA,-6.5,49.25,TR1,NA,Plaice,PLE,0.0858,O15M,DCF_landings,4,FRA
2011,NA,-5.5,49.25,TR1,NA,Plaice,PLE,0.14,O15M,DCF_landings,1,FRA
2011,NA,-5.5,49.25,TR1,NA,Plaice,PLE,0.0658,O15M,DCF_landings,2,SCO
2011,NA,-5.5,49.25,TR1,NA,Plaice,PLE,0.115,O15M,DCF_landings,2,FRA
2011,NA,-5.5,49.25,TR1,NA,Plaice,PLE,0.412,O15M,DCF_landings,3,FRA
2011,NA,-5.5,49.25,TR1,NA,Plaice,PLE,0.4465,O15M,DCF_landings,4,FRA
2011,NA,-9.5,49.75,TR1,NA,Plaice,PLE,0.0112,O15M,DCF_landings,4,ENG
2011,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.0185,O15M,DCF_landings,1,FRA
2011,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.588,O15M,DCF_landings,2,FRA
2011,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.0667,O15M,DCF_landings,2,ENG
2011,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.361,O15M,DCF_landings,3,FRA
2011,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.1405,O15M,DCF_landings,3,ENG
2011,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.117,O15M,DCF_landings,4,FRA
2011,NA,-8.5,49.75,TR1,NA,Plaice,PLE,0.3326,O15M,DCF_landings,4,ENG
2011,NA,-7.5,49.75,TR1,NA,Plaice,PLE,0.2505,O15M,DCF_landings,1,FRA
2011,NA,-7.5,49.75,TR1,NA,Plaice,PLE,0.0399,O15M,DCF_landings,2,SCO
2011,NA,-7.5,49.75,TR1,NA,Plaice,PLE,1.522,O15M,DCF_landings,2,FRA
2011,NA,-7.5,49.75,TR1,NA,Plaice,PLE,0.864,O15M,DCF_landings,3,FRA
2011,NA,-7.5,49.75,TR1,NA,Plaice,PLE,1.3695,O15M,DCF_landings,4,FRA
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.0416,O15M,DCF_landings,1,SCO
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.109,O15M,DCF_landings,1,FRA
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.1959,O15M,DCF_landings,1,ENG
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,1.9379,O15M,DCF_landings,2,SCO
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,2.1742,O15M,DCF_landings,2,FRA
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.7701,O15M,DCF_landings,2,ENG
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.7976,O15M,DCF_landings,3,SCO
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,1.358,O15M,DCF_landings,3,FRA
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.9439,O15M,DCF_landings,3,ENG
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.4829,O15M,DCF_landings,4,FRA
2011,NA,-6.5,49.75,TR1,NA,Plaice,PLE,0.1383,O15M,DCF_landings,4,ENG
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.0201,O15M,DCF_landings,1,SCO
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.5085,O15M,DCF_landings,1,FRA
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.7097,O15M,DCF_landings,1,ENG
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.1689,O15M,DCF_landings,2,SCO
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.294,O15M,DCF_landings,2,FRA
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.0974,O15M,DCF_landings,2,ENG
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,1.1972,O15M,DCF_landings,3,SCO
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,2.2184,O15M,DCF_landings,3,FRA
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,1.765,O15M,DCF_landings,3,ENG
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.1237,O15M,DCF_landings,4,SCO
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,0.9698,O15M,DCF_landings,4,FRA
2011,NA,-5.5,49.75,TR1,NA,Plaice,PLE,1.0455,O15M,DCF_landings,4,ENG
2011,NA,-10.5,50.25,TR1,NA,Plaice,PLE,0.01,O15M,DCF_landings,3,FRA
2011,NA,-9.5,50.25,TR1,NA,Plaice,PLE,0.015,O15M,DCF_landings,3,FRA
2011,NA,-9.5,50.25,TR1,NA,Plaice,PLE,0.0112,O15M,DCF_landings,4,ENG
2011,NA,-8.5,50.25,TR1,NA,Plaice,PLE,0.005,O15M,DCF_landings,1,FRA
2011,NA,-8.5,50.25,TR1,NA,Plaice,PLE,1.4435,O15M,DCF_landings,2,FRA
2011,NA,-8.5,50.25,TR1,NA,Plaice,PLE,0.0274,O15M,DCF_landings,2,ENG
2011,NA,-8.5,50.25,TR1,NA,Plaice,PLE,0.464,O15M,DCF_landings,3,FRA
2011,NA,-8.5,50.25,TR1,NA,Plaice,PLE,0.0201,O15M,DCF_landings,3,ENG
2011,NA,-8.5,50.25,TR1,NA,Plaice,PLE,0.183,O15M,DCF_landings,4,FRA
2011,NA,-8.5,50.25,TR1,NA,Plaice,PLE,0.7756,O15M,DCF_landings,4,ENG
2011,NA,-7.5,50.25,TR1,NA,Plaice,PLE,0.162,O15M,DCF_landings,1,FRA
2011,NA,-7.5,50.25,TR1,NA,Plaice,PLE,0.8945,O15M,DCF_landings,2,FRA
2011,NA,-7.5,50.25,TR1,NA,Plaice,PLE,0.8678,O15M,DCF_landings,3,FRA
2011,NA,-7.5,50.25,TR1,NA,Plaice,PLE,0.2895,O15M,DCF_landings,4,FRA
2011,NA,-6.5,50.25,TR1,NA,Plaice,PLE,1.036,O15M,DCF_landings,1,FRA
2011,NA,-6.5,50.25,TR1,NA,Plaice,PLE,2.222,O15M,DCF_landings,2,FRA
2011,NA,-6.5,50.25,TR1,NA,Plaice,PLE,3.7425,O15M,DCF_landings,3,FRA
2011,NA,-6.5,50.25,TR1,NA,Plaice,PLE,0.3872,O15M,DCF_landings,4,FRA
2011,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.1931,O15M,DCF_landings,1,SCO
2011,NA,-5.5,50.25,TR1,NA,Plaice,PLE,3.6095,O15M,DCF_landings,1,FRA
2011,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.0116,O15M,DCF_landings,1,ENG
2011,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.7455,O15M,DCF_landings,2,FRA
2011,NA,-5.5,50.25,TR1,NA,Plaice,PLE,3.3205,O15M,DCF_landings,3,FRA
2011,NA,-5.5,50.25,TR1,NA,Plaice,PLE,0.819,O15M,DCF_landings,4,FRA
2011,NA,-10.5,50.75,TR1,NA,Plaice,PLE,0.3984,O15M,DCF_landings,2,ENG
2011,NA,-10.5,50.75,TR1,NA,Plaice,PLE,0.0551,O15M,DCF_landings,3,ENG
2011,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.08,O15M,DCF_landings,1,FRA
2011,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.0512,O15M,DCF_landings,1,ENG
2011,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.0001,O15M,DCF_landings,2,NIR
2011,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.0128,O15M,DCF_landings,2,ENG
2011,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.096,O15M,DCF_landings,3,FRA
2011,NA,-9.5,50.75,TR1,NA,Plaice,PLE,0.2762,O15M,DCF_landings,3,ENG
2011,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.137,O15M,DCF_landings,1,FRA
2011,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.0147,O15M,DCF_landings,1,ENG
2011,NA,-8.5,50.75,TR1,NA,Plaice,PLE,0.0005,O15M,DCF_landings,2,NIR
2011,NA,-8.5,50.75,TR1,NA,Plaice,PLE,2.41,O15M,DCF_landings,2,FRA
